"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2023-08-23","0.00",",,W,2400","81",",,W"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2023-08-24","0.06",",,W,2400","76",",,W"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2023-08-25","0.02",",,W,2400","87",",,W"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2023-08-26","0.00",",,W,2400","90",",,W"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2023-08-27","0.00","T,,W,2400","88",",,W"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2023-08-28","0.00",",,W,2400","84",",,W"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2023-08-29","0.00",",,W,2400","80",",,W"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2023-08-30","0.24",",,W,2400","85",",,W"
"USW00013739","PHILADELPHIA INTERNATIONAL AIRPORT, PA US","39.87326","-75.22681","2.1","2023-08-31","0.00",",,W,2400","81",",,W"
"US1PAPH0030","PHILADELPHIA 3.3 N, PA US","40.053677","-75.124133","68.3","2023-06-02","0.00",",,N",,
"US1PAPH0030","PHILADELPHIA 3.3 N, PA US","40.053677","-75.124133","68.3","2023-06-03","0.03",",,N",,
"US1PAPH0030","PHILADELPHIA 3.3 N, PA US","40.053677","-75.124133","68.3","2023-06-04","0.00",",,N",,
"US1PAPH0030","PHILADELPHIA 3.3 N, PA US","40.053677","-75.124133","68.3","2023-06-05","0.00",",,N",,
"US1PAPH0030","PHILADELPHIA 3.3 N, PA US","40.053677","-75.124133","68.3","2023-06-06","0.00",",,N",,
"US1PAPH0030","PHILADELPHIA 3.3 N, PA US","40.053677","-75.124133","68.3","2023-06-08","0.00",",,N",,
